DAY,DATE,ID,WEATHER,TIME,BEHAVIOR,DAILY R.FREQUENCY,HOURLY R.FREQUENCY,TEMP MED
5,10/26/2020,BTPF05,sunny,15:00,Resting,0.12,1.00,
5,10/26/2020,BTPF05,sunny,16:00,Feeding,0.00,0.00,
5,10/26/2020,BTPF05,sunny,16:00,Others,0.00,0.00,
5,10/26/2020,BTPF05,sunny,16:00,Traveling,0.00,0.00,
5,10/26/2020,BTPF05,sunny,16:00,Others,0.00,0.00,
5,10/26/2020,BTPF05,sunny,16:00,Resting,0.12,1.00,
1,8/19/2020,BTPF06,cloudy,07:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,07:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,07:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,07:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,07:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,cloudy,08:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,08:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,08:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,08:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,08:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,sunny,09:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,sunny,09:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,09:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,sunny,09:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,09:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,cloudy,10:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,10:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,10:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,10:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,10:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,sunny,11:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,sunny,11:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,11:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,sunny,11:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,11:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,sunny,13:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,sunny,13:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,13:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,sunny,13:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,sunny,13:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,cloudy,14:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,14:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,14:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,14:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,14:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,cloudy,15:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,15:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,15:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,15:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,15:00,Resting,0.11,1.00,
1,8/19/2020,BTPF06,cloudy,16:00,Feeding,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,16:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,16:00,Traveling,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,16:00,Others,0.00,0.00,
1,8/19/2020,BTPF06,cloudy,16:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,07:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,07:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,07:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,07:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,07:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,08:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,08:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,08:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,08:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,08:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,09:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,09:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,09:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,09:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,09:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,cloudy,10:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,cloudy,10:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,cloudy,10:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,cloudy,10:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,cloudy,10:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,11:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,11:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,11:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,11:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,11:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,13:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,13:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,13:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,13:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,13:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,14:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,14:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,14:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,14:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,14:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,15:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,15:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,15:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,15:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,15:00,Resting,0.11,1.00,
2,8/31/2020,BTPF06,sunny,16:00,Feeding,0.00,0.00,
2,8/31/2020,BTPF06,sunny,16:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,16:00,Traveling,0.00,0.00,
2,8/31/2020,BTPF06,sunny,16:00,Others,0.00,0.00,
2,8/31/2020,BTPF06,sunny,16:00,Resting,0.11,1.00,
3,9/14/2020,BTPF06,sunny,07:00,Feeding,0.07,0.67,25.39
3,9/14/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.39
3,9/14/2020,BTPF06,sunny,07:00,Traveling,0.00,0.00,25.39
3,9/14/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.39
3,9/14/2020,BTPF06,sunny,07:00,Resting,0.04,0.33,25.39
3,9/14/2020,BTPF06,sunny,08:00,Feeding,0.06,0.50,27.34
3,9/14/2020,BTPF06,sunny,08:00,Others,0.00,0.00,27.34
3,9/14/2020,BTPF06,sunny,08:00,Traveling,0.02,0.17,27.34
3,9/14/2020,BTPF06,sunny,08:00,Others,0.00,0.00,27.34
3,9/14/2020,BTPF06,sunny,08:00,Resting,0.04,0.33,27.34
3,9/14/2020,BTPF06,sunny,09:00,Feeding,0.00,0.00,28.24
3,9/14/2020,BTPF06,sunny,09:00,Others,0.02,0.17,28.24
3,9/14/2020,BTPF06,sunny,09:00,Traveling,0.00,0.00,28.24
3,9/14/2020,BTPF06,sunny,09:00,Others,0.00,0.00,28.24
3,9/14/2020,BTPF06,sunny,09:00,Resting,0.09,0.83,28.24
3,9/14/2020,BTPF06,sunny,10:00,Feeding,0.00,0.00,28.49
3,9/14/2020,BTPF06,sunny,10:00,Others,0.00,0.00,28.49
3,9/14/2020,BTPF06,sunny,10:00,Traveling,0.00,0.00,28.49
3,9/14/2020,BTPF06,sunny,10:00,Others,0.00,0.00,28.49
3,9/14/2020,BTPF06,sunny,10:00,Resting,0.11,1.00,28.49
3,9/14/2020,BTPF06,sunny,11:00,Feeding,0.00,0.00,29.20
3,9/14/2020,BTPF06,sunny,11:00,Others,0.00,0.00,29.20
3,9/14/2020,BTPF06,sunny,11:00,Traveling,0.00,0.00,29.20
3,9/14/2020,BTPF06,sunny,11:00,Others,0.00,0.00,29.20
3,9/14/2020,BTPF06,sunny,11:00,Resting,0.11,1.00,29.20
3,9/14/2020,BTPF06,sunny,13:00,Feeding,0.00,0.00,28.69
3,9/14/2020,BTPF06,sunny,13:00,Others,0.00,0.00,28.69
3,9/14/2020,BTPF06,sunny,13:00,Traveling,0.00,0.00,28.69
3,9/14/2020,BTPF06,sunny,13:00,Others,0.00,0.00,28.69
3,9/14/2020,BTPF06,sunny,13:00,Resting,0.11,1.00,28.69
3,9/14/2020,BTPF06,sunny,14:00,Feeding,0.00,0.00,29.46
3,9/14/2020,BTPF06,sunny,14:00,Others,0.00,0.00,29.46
3,9/14/2020,BTPF06,sunny,14:00,Traveling,0.00,0.00,29.46
3,9/14/2020,BTPF06,sunny,14:00,Others,0.00,0.00,29.46
3,9/14/2020,BTPF06,sunny,14:00,Resting,0.11,1.00,29.46
3,9/14/2020,BTPF06,sunny,15:00,Feeding,0.00,0.00,29.13
3,9/14/2020,BTPF06,sunny,15:00,Others,0.00,0.00,29.13
3,9/14/2020,BTPF06,sunny,15:00,Traveling,0.00,0.00,29.13
3,9/14/2020,BTPF06,sunny,15:00,Others,0.00,0.00,29.13
3,9/14/2020,BTPF06,sunny,15:00,Resting,0.11,1.00,29.13
3,9/14/2020,BTPF06,sunny,16:00,Feeding,0.00,0.00,25.92
3,9/14/2020,BTPF06,sunny,16:00,Others,0.00,0.00,25.92
3,9/14/2020,BTPF06,sunny,16:00,Traveling,0.00,0.00,25.92
3,9/14/2020,BTPF06,sunny,16:00,Others,0.00,0.00,25.92
3,9/14/2020,BTPF06,sunny,16:00,Resting,0.11,1.00,25.92
4,9/19/2020,BTPF06,sunny,07:00,Feeding,0.00,0.00,25.48
4,9/19/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.48
4,9/19/2020,BTPF06,sunny,07:00,Traveling,0.00,0.00,25.48
4,9/19/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.48
4,9/19/2020,BTPF06,sunny,07:00,Resting,0.11,1.00,25.48
4,9/19/2020,BTPF06,cloudy,08:00,Feeding,0.00,0.00,26.69
4,9/19/2020,BTPF06,cloudy,08:00,Others,0.00,0.00,26.69
4,9/19/2020,BTPF06,cloudy,08:00,Traveling,0.00,0.00,26.69
4,9/19/2020,BTPF06,cloudy,08:00,Others,0.00,0.00,26.69
4,9/19/2020,BTPF06,cloudy,08:00,Resting,0.11,1.00,26.69
4,9/19/2020,BTPF06,sunny,09:00,Feeding,0.00,0.00,28.82
4,9/19/2020,BTPF06,sunny,09:00,Others,0.00,0.00,28.82
4,9/19/2020,BTPF06,sunny,09:00,Traveling,0.00,0.00,28.82
4,9/19/2020,BTPF06,sunny,09:00,Others,0.00,0.00,28.82
4,9/19/2020,BTPF06,sunny,09:00,Resting,0.11,1.00,28.82
4,9/19/2020,BTPF06,sunny,10:00,Feeding,0.00,0.00,29.30
4,9/19/2020,BTPF06,sunny,10:00,Others,0.00,0.00,29.30
4,9/19/2020,BTPF06,sunny,10:00,Traveling,0.00,0.00,29.30
4,9/19/2020,BTPF06,sunny,10:00,Others,0.00,0.00,29.30
4,9/19/2020,BTPF06,sunny,10:00,Resting,0.11,1.00,29.30
4,9/19/2020,BTPF06,sunny,11:00,Feeding,0.00,0.00,29.67
4,9/19/2020,BTPF06,sunny,11:00,Others,0.00,0.00,29.67
4,9/19/2020,BTPF06,sunny,11:00,Traveling,0.00,0.00,29.67
4,9/19/2020,BTPF06,sunny,11:00,Others,0.00,0.00,29.67
4,9/19/2020,BTPF06,sunny,11:00,Resting,0.11,1.00,29.67
4,9/19/2020,BTPF06,sunny,13:00,Feeding,0.00,0.00,29.02
4,9/19/2020,BTPF06,sunny,13:00,Others,0.00,0.00,29.02
4,9/19/2020,BTPF06,sunny,13:00,Traveling,0.00,0.00,29.02
4,9/19/2020,BTPF06,sunny,13:00,Others,0.00,0.00,29.02
4,9/19/2020,BTPF06,sunny,13:00,Resting,0.11,1.00,29.02
4,9/19/2020,BTPF06,sunny,14:00,Feeding,0.09,0.83,30.08
4,9/19/2020,BTPF06,sunny,14:00,Others,0.00,0.00,30.08
4,9/19/2020,BTPF06,sunny,14:00,Traveling,0.00,0.00,30.08
4,9/19/2020,BTPF06,sunny,14:00,Others,0.00,0.00,30.08
4,9/19/2020,BTPF06,sunny,14:00,Resting,0.02,0.17,30.08
4,9/19/2020,BTPF06,sunny,15:00,Feeding,0.00,0.00,29.01
4,9/19/2020,BTPF06,sunny,15:00,Others,0.00,0.00,29.01
4,9/19/2020,BTPF06,sunny,15:00,Traveling,0.00,0.00,29.01
4,9/19/2020,BTPF06,sunny,15:00,Others,0.00,0.00,29.01
4,9/19/2020,BTPF06,sunny,15:00,Resting,0.11,1.00,29.01
4,9/19/2020,BTPF06,sunny,16:00,Feeding,0.00,0.00,26.07
4,9/19/2020,BTPF06,sunny,16:00,Others,0.00,0.00,26.07
4,9/19/2020,BTPF06,sunny,16:00,Traveling,0.00,0.00,26.07
4,9/19/2020,BTPF06,sunny,16:00,Others,0.00,0.00,26.07
4,9/19/2020,BTPF06,sunny,16:00,Resting,0.11,1.00,26.07
5,9/24/2020,BTPF06,sunny,07:00,Feeding,0.00,0.00,25.40
5,9/24/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.40
5,9/24/2020,BTPF06,sunny,07:00,Traveling,0.00,0.00,25.40
5,9/24/2020,BTPF06,sunny,07:00,Others,0.00,0.00,25.40
5,9/24/2020,BTPF06,sunny,07:00,Resting,0.11,1.00,25.40
5,9/24/2020,BTPF06,sunny,08:00,Feeding,0.00,0.00,26.78
5,9/24/2020,BTPF06,sunny,08:00,Others,0.00,0.00,26.78
5,9/24/2020,BTPF06,sunny,08:00,Traveling,0.00,0.00,26.78
5,9/24/2020,BTPF06,sunny,08:00,Others,0.00,0.00,26.78
5,9/24/2020,BTPF06,sunny,08:00,Resting,0.11,1.00,26.78
5,9/24/2020,BTPF06,sunny,09:00,Feeding,0.00,0.00,27.13
5,9/24/2020,BTPF06,sunny,09:00,Others,0.00,0.00,27.13
5,9/24/2020,BTPF06,sunny,09:00,Traveling,0.00,0.00,27.13
5,9/24/2020,BTPF06,sunny,09:00,Others,0.00,0.00,27.13
5,9/24/2020,BTPF06,sunny,09:00,Resting,0.11,1.00,27.13
5,9/24/2020,BTPF06,cloudy,10:00,Feeding,0.00,0.00,26.64
5,9/24/2020,BTPF06,cloudy,10:00,Others,0.02,0.17,26.64
5,9/24/2020,BTPF06,cloudy,10:00,Traveling,0.00,0.00,26.64
5,9/24/2020,BTPF06,cloudy,10:00,Others,0.00,0.00,26.64
5,9/24/2020,BTPF06,cloudy,10:00,Resting,0.09,0.83,26.64
5,9/24/2020,BTPF06,cloudy,11:00,Feeding,0.00,0.00,24.13
5,9/24/2020,BTPF06,cloudy,11:00,Others,0.00,0.00,24.13
5,9/24/2020,BTPF06,cloudy,11:00,Traveling,0.00,0.00,24.13
5,9/24/2020,BTPF06,cloudy,11:00,Others,0.00,0.00,24.13
5,9/24/2020,BTPF06,cloudy,11:00,Resting,0.11,1.00,24.13
5,9/24/2020,BTPF06,cloudy,13:00,Feeding,0.00,0.00,23.98
5,9/24/2020,BTPF06,cloudy,13:00,Others,0.00,0.00,23.98
5,9/25/2020,BTPF06,cloudy,13:00,Traveling,0.00,0.00,23.98
5,9/26/2020,BTPF06,cloudy,13:00,Others,0.00,0.00,23.98
5,9/27/2020,BTPF06,cloudy,13:00,Resting,0.11,1.00,23.98
5,9/28/2020,BTPF06,cloudy,14:00,Feeding,0.00,0.00,25.34
5,9/29/2020,BTPF06,cloudy,14:00,Others,0.00,0.00,25.34
5,9/30/2020,BTPF06,cloudy,14:00,Traveling,0.00,0.00,25.34
5,10/1/2020,BTPF06,cloudy,14:00,Others,0.00,0.00,25.34
5,10/2/2020,BTPF06,cloudy,14:00,Resting,0.11,1.00,25.34
5,10/3/2020,BTPF06,sunny,15:00,Feeding,0.00,0.00,26.31
5,10/4/2020,BTPF06,sunny,15:00,Others,0.00,0.00,26.31
5,10/5/2020,BTPF06,sunny,15:00,Traveling,0.00,0.00,26.31
5,10/6/2020,BTPF06,sunny,15:00,Others,0.00,0.00,26.31
5,10/7/2020,BTPF06,sunny,15:00,Resting,0.11,1.00,26.31
5,10/8/2020,BTPF06,sunny,16:00,Feeding,0.00,0.00,24.45
5,10/9/2020,BTPF06,sunny,16:00,Others,0.00,0.00,24.45
5,10/10/2020,BTPF06,sunny,16:00,Traveling,0.00,0.00,24.45
5,10/11/2020,BTPF06,sunny,16:00,Others,0.00,0.00,24.45
5,10/12/2020,BTPF06,sunny,16:00,Resting,0.11,1.00,24.45
1,8/13/2020,BTPF07,cloudy,07:00,Feeding,0.00,0.00,22.72
1,8/13/2020,BTPF07,cloudy,07:00,Others,0.00,0.00,22.72
1,8/13/2020,BTPF07,cloudy,07:00,Traveling,0.00,0.00,22.72
1,8/13/2020,BTPF07,cloudy,07:00,Others,0.00,0.00,22.72
1,8/13/2020,BTPF07,cloudy,07:00,Resting,0.11,1.00,22.72
1,8/13/2020,BTPF07,cloudy,08:00,Feeding,0.00,0.00,23.84
1,8/13/2020,BTPF07,cloudy,08:00,Others,0.00,0.00,23.84
1,8/13/2020,BTPF07,cloudy,08:00,Traveling,0.02,0.17,23.84
1,8/13/2020,BTPF07,cloudy,08:00,Others,0.00,0.00,23.84
1,8/13/2020,BTPF07,cloudy,08:00,Resting,0.09,0.83,23.84
1,8/13/2020,BTPF07,cloudy,09:00,Feeding,0.11,1.00,24.59
1,8/13/2020,BTPF07,cloudy,09:00,Others,0.00,0.00,24.59
1,8/13/2020,BTPF07,cloudy,09:00,Traveling,0.00,0.00,24.59
1,8/13/2020,BTPF07,cloudy,09:00,Others,0.00,0.00,24.59
1,8/13/2020,BTPF07,cloudy,09:00,Resting,0.00,0.00,24.59
1,8/13/2020,BTPF07,cloudy,10:00,Feeding,0.02,0.17,24.81
1,8/13/2020,BTPF07,cloudy,10:00,Others,0.00,0.00,24.81
1,8/13/2020,BTPF07,cloudy,10:00,Traveling,0.02,0.17,24.81
1,8/13/2020,BTPF07,cloudy,10:00,Others,0.00,0.00,24.81
1,8/13/2020,BTPF07,cloudy,10:00,Resting,0.07,0.67,24.81
1,8/13/2020,BTPF07,cloudy,11:00,Feeding,0.00,0.00,24.00
1,8/13/2020,BTPF07,cloudy,11:00,Others,0.00,0.00,24.00
1,8/13/2020,BTPF07,cloudy,11:00,Traveling,0.00,0.00,24.00
1,8/13/2020,BTPF07,cloudy,11:00,Others,0.00,0.00,24.00
1,8/13/2020,BTPF07,cloudy,11:00,Resting,0.11,1.00,24.00
1,8/13/2020,BTPF07,cloudy,13:00,Feeding,0.00,0.00,25.00
1,8/13/2020,BTPF07,cloudy,13:00,Others,0.00,0.00,25.00
1,8/13/2020,BTPF07,cloudy,13:00,Traveling,0.00,0.00,25.00
1,8/13/2020,BTPF07,cloudy,13:00,Others,0.00,0.00,25.00
1,8/13/2020,BTPF07,cloudy,13:00,Resting,0.11,1.00,25.00
1,8/13/2020,BTPF07,cloudy,14:00,Feeding,0.07,0.67,25.51
1,8/13/2020,BTPF07,cloudy,14:00,Others,0.00,0.00,25.51
1,8/13/2020,BTPF07,cloudy,14:00,Traveling,0.00,0.00,25.51
1,8/13/2020,BTPF07,cloudy,14:00,Others,0.00,0.00,25.51
1,8/13/2020,BTPF07,cloudy,14:00,Resting,0.04,0.33,25.51
1,8/13/2020,BTPF07,cloudy,15:00,Feeding,0.09,0.83,25.21
1,8/13/2020,BTPF07,cloudy,15:00,Others,0.00,0.00,25.21
1,8/13/2020,BTPF07,cloudy,15:00,Traveling,0.02,0.17,25.21
1,8/13/2020,BTPF07,cloudy,15:00,Others,0.00,0.00,25.21
1,8/13/2020,BTPF07,cloudy,15:00,Resting,0.00,0.00,25.21
1,8/13/2020,BTPF07,cloudy,16:00,Feeding,0.09,0.83,23.32
1,8/13/2020,BTPF07,cloudy,16:00,Others,0.00,0.00,23.32
1,8/13/2020,BTPF07,cloudy,16:00,Traveling,0.02,0.17,23.32
1,8/13/2020,BTPF07,cloudy,16:00,Others,0.00,0.00,23.32
1,8/13/2020,BTPF07,cloudy,16:00,Resting,0.00,0.00,23.32
2,8/24/2020,BTPF07,cloudy,07:00,Feeding,0.00,0.00,21.70
2,8/24/2020,BTPF07,cloudy,07:00,Others,0.00,0.00,21.70
2,8/24/2020,BTPF07,cloudy,07:00,Traveling,0.00,0.00,21.70
2,8/24/2020,BTPF07,cloudy,07:00,Others,0.00,0.00,21.70
2,8/24/2020,BTPF07,cloudy,07:00,Resting,0.11,1.00,21.70
2,8/24/2020,BTPF07,cloudy,08:00,Feeding,0.00,0.00,22.01
2,8/24/2020,BTPF07,cloudy,08:00,Others,0.00,0.00,22.01
2,8/24/2020,BTPF07,cloudy,08:00,Traveling,0.00,0.00,22.01
2,8/24/2020,BTPF07,cloudy,08:00,Others,0.00,0.00,22.01
2,8/24/2020,BTPF07,cloudy,08:00,Resting,0.11,1.00,22.01
2,8/24/2020,BTPF07,cloudy,09:00,Feeding,0.00,0.00,22.22
2,8/24/2020,BTPF07,cloudy,09:00,Others,0.00,0.00,22.22
2,8/24/2020,BTPF07,cloudy,09:00,Traveling,0.00,0.00,22.22
2,8/24/2020,BTPF07,cloudy,09:00,Others,0.00,0.00,22.22
2,8/24/2020,BTPF07,cloudy,09:00,Resting,0.11,1.00,22.22
2,8/24/2020,BTPF07,cloudy,10:00,Feeding,0.00,0.00,22.27
2,8/24/2020,BTPF07,cloudy,10:00,Others,0.00,0.00,22.27
2,8/24/2020,BTPF07,cloudy,10:00,Traveling,0.00,0.00,22.27
2,8/24/2020,BTPF07,cloudy,10:00,Others,0.00,0.00,22.27
2,8/24/2020,BTPF07,cloudy,10:00,Resting,0.11,1.00,22.27
